Tweet ID	Country	Date	Tweet
5,57139E+17	BR	19/01/15	Jo11 #rpsp || Deus sempre haverá de nos envolver nos Seus milagres. Creia e esteja preparado pra isto...!!! #graça
5,57216E+17	ES	19/01/15	@Veeery_BB nooooo 😨 por ahí es por donde corre el escarabajo JAJAJAJA
5,57221E+17	KW	19/01/15	I'm at Starbucks in Kuwait City https://t.co/RXohp2X2kA
5,57277E+17	US	19/01/15	@kkkatiez I almost cry every time I see your snap stories of your puppy😭💜😍💕
5,57281E+17	US	19/01/15	Most productive day of baseball I've had in awhile⚾️🍀
5,57294E+17	US	19/01/15	“@taylorcaniff: When this gets 12k favs I'll start the follow spree!! So spread the word😏” LA LA LA LA LA LA
5,57308E+17	AR	19/01/15	@camerondallas CAM PLEASE FOLLOW ME💕💕 I LOVE YOU💕💕 KISSES FROM ARGENTINA😘😘 #CamsFollowingSpree x3
5,57499E+17	ID	20/01/15	MABOOOKK  TMP.....😖😖😖\n\n😷😷😷😷😷😷😷😷😷\n\n#gilaNiPabrik (at PT. Sinar Syno Kimia) — https://t.co/NT07IYjed8
5,57531E+17	BR	20/01/15	Amo ver gente se afogando na praia
5,57606E+17	TR	20/01/15	Dur büyük konuşayımda bu da başıma gelsin
5,57617E+17	AR	20/01/15	A ver que aporta el Pity a River.
5,57625E+17	FR	20/01/15	Mais c'est qui ces meufs enfait? http://t.co/jnjofuQWaE
5,57632E+17	PL	20/01/15	Tbt kenz and I picked up a hitchhiker once
5,57657E+17	ES	20/01/15	No des más de lo que recibes'
5,577E+17	BR	21/01/15	Engraçado os comentarios sobre o BBB aqui no twitter kkkkkkkkk
5,57734E+17	BR	21/01/15	@lloracz me chama no imo
5,5777E+17	US	21/01/15	Federer better not lose right now , gotta get this set !
5,57773E+17	US	21/01/15	Así tal vez,cabalgar, escribir,amar, vivir un poco, respirar
5,57889E+17	SG	21/01/15	@vadaiyolagy வெல்கம்..
5,57914E+17	BR	21/01/15	@Shadownothing_ alguém que mora em sp e não odeia, obrigada senhor 🙏
5,57917E+17	RU	21/01/15	Эй, Алекс, если ты это читаешь, то,пожалуйста, не переводи это все на немецкий, предварительно придав новый смысл.
5,57999E+17	BR	21/01/15	@luisavwlobato o meu brilho vc queeer
5,58094E+17	BR	22/01/15	Esqueci oq ia fala
5,58114E+17	JP	22/01/15	紅雀さんみたいなやつ
5,58241E+17	AR	22/01/15	@anaafull masajista a domicilio
5,58254E+17	SL	22/01/15	Weezy and Christina Milian did a remix to Drunk In Love. 😒
5,58298E+17	TR	22/01/15	I'm at Elvankent Kocatepe Kahve Evi in ankara, etimesgut https://t.co/IB7K9wBSHr
5,583E+17	ES	22/01/15	Naciste puta, no hay más 😂😂 @Mariiia___17
5,58322E+17	SA	22/01/15	@hind56649 الحمدلله  يوم  الله  هداك   ورجعت  لصوابك   فديت   جنس  حوا   كلها  انا  😜
5,58407E+17	PL	22/01/15	@grandetimex rzeczywiście, wiec proszę (?) hahahaha.
5,586E+17	GB	23/01/15	@DomCraik @NBThieves boys when are you next coming to Brighton me and @Kikivbk want to hook up with you guys for a update ???
5,58613E+17	BR	23/01/15	11:11 ☺️
5,5862E+17	BR	23/01/15	@lilavix8 @BBBelezura @Paparazzo_Br uhuuuu blza
5,58662E+17	ES	23/01/15	Cantabria y su costa http://t.co/jbLm6MiBrN
5,58703E+17	IE	23/01/15	Blocked
5,58741E+17	TR	23/01/15	Gumball photo part 1: http://t.co/2FQB7wKL3k
5,58767E+17	GB	23/01/15	waking up keeps getting harder and harder😴
5,58792E+17	US	24/01/15	@MissGoGoNY @wendyshepherd @raewyatt1979 @TWDFamilyy @TWD_USA_ @rkmaxfield @jujin918 hey
5,58805E+17	BR	24/01/15	Vcs podiam me chamar na dm, ai eu passava meu número novo e assim vcs iriam me tirar do tédio 😍😹
5,58809E+17	AR	24/01/15	@mariano_dbv cierto. Espero que aprendan (?)
5,58814E+17	CO	24/01/15	No jodan desenrroskesen y vera Ke en las próximas elecciones verán mas votos Porke la democracia triunfara
5,5889E+17	BR	24/01/15	Hey my prince👑\nYou can follow me?🍀\nIt's my biggest dream💭\nI love you so much😍\nO BRASIL TE AMA\n@justinbieber x287
5,59011E+17	RU	24/01/15	Вышла на 2 минуты на улицу http://t.co/COXPPJSyy3
5,59024E+17	BR	24/01/15	Chupa.
5,59093E+17	US	24/01/15	Drafted the big 3 for my flag team. Cole Barber, Sam Woodworth, and my little brother Ethan #futurechamps
5,59148E+17	ID	25/01/15	"\@ProudOf_CJR: Asikkkk:)\""@CJRmyBeloved: @iqbaale berpelukan :-) lucky Comate :) http://t.co/5YC1KtarRe\""\"""""
5,5918E+17	JP	25/01/15	@hisamoto_y お久しぶりです、ありがとうございます！スライドは、中身をなんとか見た目で誤魔化した感じです。
5,59185E+17	US	25/01/15	Yall bitches kill me 💀
5,59189E+17	ID	25/01/15	ƍɑᒋ henti2 Йÿ̲̣̣̣̥ª w problem sma sahabat!
5,59258E+17	US	25/01/15	The worst things in life come free to us
5,59385E+17	TR	25/01/15	Umursamamak küfürden daha etkili, boşuna yoruyoruz kendimizi.
5,59496E+17	US	25/01/15	“@keyairamarie_: no one knows how to mind their business anymore.” on god ‼️
5,5974E+17	ES	26/01/15	@ErMaChEtExX y yo somos guapísimos pero yo more http://t.co/dVRYCcCqnQ
5,59744E+17	ID	26/01/15	@diana_comate931 hi @rizkygumilangp Bantuin Retweet tweet akuu difav paling atas yaa??:) ntar RT back kok thx
5,5979E+17	AR	26/01/15	Solteraaaa :$
5,59822E+17	BH	26/01/15	مشتاق لك ي حياتي 💕
5,59825E+17	FR	26/01/15	Non je ne suis pas seule, peut être les lignes de soutien deviendront mes amis http://t.co/b9MD862jMW
5,5983E+17	GB	26/01/15	@danaamberhicks @Bryony_Scarlett yeah I haven't slept in your new bed yet bagsy over bry 😂😂😂💁
5,59835E+17	US	26/01/15	@SteveSchlichter Pretty sad when your 'best' candidate is a 5 to 1 dog to Hillary. Oof! \n\nhttp://t.co/H09JBVUv3s
5,59845E+17	AR	26/01/15	"\-Llora sola porque detesta que los demas vean sus debilidades\"""""
5,59917E+17	BR	27/01/15	Marolinha ta aqui capotada no meu colo coisa mais linda da mãe
5,59926E+17	AR	27/01/15	Mejor me voy a dormir
5,59971E+17	US	27/01/15	, 96% #🌺💍
5,59984E+17	PH	27/01/15	@dhnsvlnc seryoso ka? di mo ba ako pinapaasa? pagod na akong masaktan dhanes... CHAROT HAHAHAHAHAHAHA 😂
5,60007E+17	TR	27/01/15	@dauludale zaten hakiki alim zamanlama ustasıdır yoksa doğruyu herkes bilir
5,60071E+17	CA	27/01/15	Mon bébé en feu ce matin avec Diego sur la Wii..ca va le brûler solide!  :) @meecanik http://t.co/Fs7Ky04Pm4
5,60078E+17	BR	27/01/15	I'm at Supermercado Maragon https://t.co/zRmVMUwyxd
5,60179E+17	FR	27/01/15	@Jubbaka @Hazardeux_ mdrrrr :)):):):)
5,60252E+17	BR	28/01/15	@karinabasttos_ Caraca miga da pra ver mesmo 😂😂👌
5,60261E+17	BR	28/01/15	@Larisssssa quero falar contigo , chama no wpp
5,60262E+17	US	28/01/15	@bink1979 there's a lot of story to get through and the time isn't wasted in my opinion
5,60318E+17	US	28/01/15	insecure about everything 24/7
5,60323E+17	PA	28/01/15	💞🌸💞\n\n@Harry_Styles\nI love you so much. \nYou're so sweet and a excellent person. Have a good day. \nPlease follow me\n \n💞🌸💞\n\n50009
5,60387E+17	ID	28/01/15	Gabut (with Sendiri😜 at @sbuxindonesia) — https://t.co/rLclVq4F5r
5,6042E+17	AU	28/01/15	@DianitaDelLeon No Dianita. En eate momento esta hablando en Win
5,60805E+17	FR	29/01/15	Comédiens 10/10 http://t.co/3S2oyAJxR7 Ces 5 acteurs de talent nous font passer de l'autre côté du rideau, nous emmènent avec eux dans..
5,6081E+17	MY	29/01/15	Pacek amir xmau layan den ajak bina org salji... huhuhuu...  \n\nSejuk gila...
5,60819E+17	MY	29/01/15	Dont even remember when is the last time I hang out. Ahhh.
5,60828E+17	ES	29/01/15	Buenas tardes amores 😘😘 @ FP http://t.co/lx6s99d9wM
5,60855E+17	TH	29/01/15	ไปตบจักรยานเด็กอ้วนแถวนั้นมา #ขาใหญ่ #ตัวยักษ์ 😂🚴 @ Rajamangala Stadium http://t.co/SAvkgjqXnZ
5,60913E+17	US	29/01/15	Everyone I've tried calling won't answer!! 😕
5,60941E+17	BR	29/01/15	Lauren e nosso filho http://t.co/cNP6j28DDK
5,60974E+17	US	30/01/15	Waking up tomorrow without a worry in the world is gonna feel great
5,61004E+17	QA	30/01/15	اللهم الك الحمد ولك الشكر يارب
5,6116E+17	ID	30/01/15	"CURHAT.RT @bobyfachrezy: Alsn klasik org munafik kalo lg cmburu. \Km knp? Ko beda? | gpp kok | boong! Km cmburu ya? | gue cmburu?"""
5,61216E+17	CO	30/01/15	#EnEsteMomentoQuiero  tener plata :'(
5,61242E+17	TR	30/01/15	I'm at Kahve Diyarı - @39kahvediyari in Kırklareli, Türkiye w/ @burakhanyazan @plakseda @anne5dkdaaha @busrakuzu https://t.co/X5JDM9pq0d
5,61243E+17	US	30/01/15	I love my people and family
5,61283E+17	TR	30/01/15	Neydik ne olduk lan @smericcolak düşünüyorum da şöyle düşünmeyle olacak seyler değillermis, öyleymisiz ozamanlar bundan 2sene oncesine kadar
5,61337E+17	ID	31/01/15	after running and swimming, lanjut nasi kuning😁 (with Rangga at Komplek BTP) — https://t.co/J0njnMLoOV
5,6135E+17	ID	31/01/15	Sendirian kaya jomblo. Emang jomblo sih (at @mcd14045) — https://t.co/flivIb889H
5,61384E+17	US	31/01/15	Nothing to do beside smoke I guess lol 😂😏
5,61399E+17	BR	31/01/15	Ai ai
5,61602E+17	BR	31/01/15	Tanto jogador novo no. Palmeiras
5,61605E+17	SA	31/01/15	باي٩
5,61614E+17	VE	31/01/15	@traffiCARACAS  @trafficMIRANDA alerta carro corolla vinotinto viejo 2 tipos robando baterias en caurimare MOSCA a un familiar lo robaron ya
5,61651E+17	DE	31/01/15	Qysh hankan insekte gjermant😖😖😖😖
5,6168E+17	US	01/02/15	No color here what so ever 😴😥
5,61711E+17	US	01/02/15	😣 rip to the soldiers👌 http://t.co/FCrgyFuqII
5,61736E+17	AR	01/02/15	@ludminewells74. JAJAJAJJAJAJAJAJA en fb ni me contesto tampoco): mepa q no le caigo a
5,61773E+17	US	01/02/15	@raeboze @Im_Very_Indian @kenziehoneybutt best night ever take me back😭😭
5,61774E+17	US	01/02/15	nobody wanna ft me😢
5,61829E+17	TH	01/02/15	แค่บอกให้มารับแค่นี้ถึงกับไล่ ฮุ @ximlq http://t.co/ff20VKY2RF
5,61895E+17	TH	01/02/15	อยากได้อิ้ง ทำไมกูโง่แบบนี้ล่ะ
5,62018E+17	GB	01/02/15	Cheering for the #Seahawks tonight, but can't help feel that #Brady will see the P*triots home #LoveNYHateBoston
5,62048E+17	US	02/02/15	See I don't like football and I'm gonna be fake and root for a team that I don't like😂 you're dumb for doing that tbh
5,62062E+17	US	02/02/15	@ErinWaldorf Erin. I was seriously just about to tweet that haha 😑
5,62072E+17	BR	02/02/15	:/
5,62072E+17	US	02/02/15	Just ask the guys at our track meet what it's like to #runlikeagirl
5,62269E+17	ES	02/02/15	"\@sammywilk: God has a plan for ya. Believe it\"""""
5,62322E+17	TR	02/02/15	😳😷 (@ Ordu Özel Umut Hastanesi w/ @kemaltopcuu @rumeysaaa03) https://t.co/LBWN4We196
5,62341E+17	TR	02/02/15	En sevmediğim erkek tipi😒
5,62373E+17	US	02/02/15	@KianLawley @jccaylen  @KianAndJc http://t.co/dL41NXrupj #MouseTrapSpellingBee 🐭💢\nOMFG I LITERALLY CRIED YOU BETTER GO WATCH THIS VIDEO X63
5,62417E+17	US	03/02/15	I just want to fall asleep while taking my bath😴🛀
5,62454E+17	AR	03/02/15	ESTA ES LA GLORIOSA NRO 12
5,62595E+17	US	03/02/15	Wow I hate life http://t.co/9NacqmPnWF
5,62611E+17	TH	03/02/15	I'm at BTS สยาม (Siam) CEN - @bts_skytrain in Pathum Wan, Bangkok https://t.co/2WPGkYpHOA
5,62619E+17	US	03/02/15	Sem filtro, porque não é necessário por aqui... @ Miami, Florida http://t.co/ltpLIIcusj
5,62689E+17	TR	03/02/15	Çiğdem bagimliligi kurtarma hatti : 8394926
5,62727E+17	US	03/02/15	HOW MUCH IS IT TO GET BRAIDS?!
5,62766E+17	BR	03/02/15	@BrunooPatricioo nao se pa nois se via na igreja também ne fofo
5,62825E+17	BR	04/02/15	Preciso ver TWD
5,62942E+17	JP	04/02/15	ひまひまひ〜まだなw
5,62942E+17	EG	04/02/15	"😎 (@ Cancun Beach &amp; Resort in Red Sea Governorate) https://t.co/4490vKnTtq"
5,62954E+17	US	04/02/15	I just unlocked the Connecting people badge in Trivia Crack - http://t.co/iTZzP3shtG http://t.co/7FYqXTx4Nm
5,63035E+17	US	04/02/15	"FACT: \I had tacos yesterday\"" is NOT a valid excuse for not having tacos today.  Head to @PghTacoTruck - in the Strip til 2."""
5,6308E+17	US	04/02/15	“@rivalsmike: Confirmed #Auburn has received Byron Cowart's LOI #WarEagle #RivalsNSD http://t.co/FvcH4EWR4s” FINALLY!
5,63081E+17	PT	04/02/15	Estou ansiosa que os óculos cheguem, são mm lindos
5,63104E+17	US	04/02/15	@nathanellis_15 ^ gonna be hype
5,63131E+17	CL	05/02/15	Ojo para los q vayan o esten en quillota!! Cajeros redbank clonados, ya van 40 clientes banco estado.\nAtte., Ejecutiva de fraudes  :)
5,63161E+17	US	05/02/15	Wow .. Ok ..
5,63165E+17	US	05/02/15	Empire💲💲💲
5,63218E+17	MX	05/02/15	@justinbieber could you please follow me?
5,6338E+17	MX	05/02/15	@elmassexy11 @GayiMagesXXX @elmassexy11: ESTE NINO COGE DELICIOSO.  100  RT Y LES PASO SU TWITTER http://t.co/oyI6RFJl8y
5,63395E+17	ES	05/02/15	Mis ganas de tirar la toalla y mandarlo todo a la mierda porque no puedo mas.
5,63422E+17	RU	05/02/15	То самое чувство, что ты нашёл своего человека, а он тебя нет
5,63423E+17	US	05/02/15	Ready for Mardi Gras and bourbon
5,63512E+17	BR	06/02/15	vamos la ne 📖❤️😍 http://t.co/oAI0VEJjZK
5,63602E+17	UY	06/02/15	Que de bobera no me puedo dormir
5,63675E+17	PH	06/02/15	wow i suck at life
5,63712E+17	ID	06/02/15	@vella_marta @radityadika Buat cewek, kalau udah dapet cowok yg baik dan jujur jangan disia2in ya. Jarang2 tuh.
5,63749E+17	TR	06/02/15	ne yapmış olursan ol, ne demiş olursan ol senin üzülmene dayanamam
5,63778E+17	GB	06/02/15	#BBCR1 Dub Phizix at building six tonight #raving
5,63786E+17	TR	06/02/15	I'm at Fanzone https://t.co/7xtYdLbmA7
5,63803E+17	BR	06/02/15	@Larissa4852 @vlmnero yes
5,63866E+17	BR	07/02/15	To aqui com meu anjo 😍👌
5,63907E+17	XK	07/02/15	@alklu nga humbe o shokii
5,63922E+17	CR	07/02/15	"I'm at Chili's Grill &amp; Bar - @chiliscr in Moravia, San José https://t.co/jquee2rZCb"
5,6394E+17	US	07/02/15	Like tbh his voice is so sexy and the song is just A1
5,63947E+17	ES	07/02/15	Por La Alhambra @ Palacios Nazaries http://t.co/bHyZ28pSRa
5,63991E+17	IE	07/02/15	My arms and legs are in agony, so worth it though
5,64083E+17	BR	07/02/15	Ontem eu tava cantando umas música de TFM com juliano maria e todo mundo que passava ficava olhando
5,64202E+17	US	07/02/15	@6_BALLISLIFE OK give me a sec
5,64254E+17	ID	08/02/15	"Berani Jujur, HEBAT !! #SavePOLRI_dan_KPK  RT&gt;  \@Metro_TV: Mahfud: Kasus Samad Tidak Serius http://t.co/E6wfIpsPdu http://t.co/H3wXSE2Udd\"""""
5,64292E+17	MX	08/02/15	Sin estudio puedo dar clases de economía (@ Tillo's Home) https://t.co/oUYIQVnpBS
5,6437E+17	GB	08/02/15	As if I didn't go out last night when I had a chance to!??
5,64393E+17	BR	08/02/15	Carai a boca da minha mãe não para pqp,ó mulherzinha q fala
5,64398E+17	TR	08/02/15	İki adam @ Bto's http://t.co/iEo616Tdxa
5,64439E+17	GB	08/02/15	“@TheGIFBible: Just a sprinkle. http://t.co/jD5Og7PIFi” ewwww😂
5,64484E+17	TR	08/02/15	Ben yaparım da güzel olmaz mı #cancağzım 👌😁😎 @ Kurtoğlu's Home http://t.co/fbd5EkT0w5
5,64553E+17	US	08/02/15	NOT TO MENTION ALSO THE WALKING DEAD
5,64777E+17	US	09/02/15	I swear my math class is pointless
5,64834E+17	CA	09/02/15	@rouuubear I came to that realization the other day and just went from 😌😍 to 😔 real quick LOL
5,64854E+17	US	09/02/15	@simplyzayy home
5,64857E+17	US	09/02/15	Is it Friday yet
5,6491E+17	US	09/02/15	Pls someone tell me not to eat pizza
5,64914E+17	GB	09/02/15	Promise you'll pay my bail 💎🎧
5,64925E+17	VE	09/02/15	Vamos Vinotinto!!
5,65002E+17	US	10/02/15	"Flood Control State College, PA $50 off Emergency Servi http://t.co/iOJtbjFZYm StateCollege Water Extraction &amp; Damage Restoration #coupon"
5,6512E+17	AT	10/02/15	@xPizzagott @3Nudelfuck3 @tumorgesicht nein bitte verschone mich xo
5,65153E+17	MY	10/02/15	@novannove good night haha
5,65175E+17	UY	10/02/15	Espectacularrr
5,65206E+17	US	10/02/15	@briwallisch this is true. Businesses are becoming significantly more casual though. I do like it though. I would highly consider it
5,65226E+17	AR	10/02/15	Por algo amo este colegio 😍
5,6528E+17	BR	10/02/15	Não entendo o metabolismo dessas pessoas q comem mt e não engordam,me ensinem essa macumba
5,65296E+17	JP	10/02/15	@yuutopapa1 \nヤクザがちんちんだしてまーす(￣▽￣)wwwwwwww❤️
5,6537E+17	EC	11/02/15	@blacksluts ola hermosa esta rico tu culo 😊
5,65495E+17	ES	11/02/15	@EnElAireAB Difícil la tienen los guionistas para superar a Pedro Sanchez , han puesto el listón muy alto. T.G. destituido y Candidato x PSM
5,65509E+17	TR	11/02/15	I'm at Çamdibi in Bornova, Türkiye https://t.co/E96eqdC5f9
5,65517E+17	BR	11/02/15	Pq eu só me fodo com ele
5,65602E+17	CL	11/02/15	I'm at Quinta Vergara https://t.co/rYrUjvon9P
5,65655E+17	TR	11/02/15	Berke abim tweetlerimi gözlüyormuş ahahahah bak bu da benden sana canım abim benim
5,65662E+17	BR	11/02/15	Meu padrasto fala q n gosta da minha comida,  mas quase morre comendo kkk
5,65663E+17	BR	11/02/15	oi ❤️
5,65698E+17	US	12/02/15	It's so nice out right now:)
5,65782E+17	AR	12/02/15	-Tenes que cambiar la foto de wsp, debes tener mejor.. Ah y tu estado esta Chomaso. Jajajajajaja Para que me diga eso!
5,65858E+17	US	12/02/15	@_ladez7 yall March tonight?
5,65879E+17	MY	12/02/15	Klau lah aku dpt housemate mcm dorg lagi rajin masak untuk aku.hihi
5,659E+17	BR	12/02/15	que calor misericórdia
5,65973E+17	IL	12/02/15	בייביסיטר ואני פאקינג צריכה להתעורר בשתיים עשרה כדי להאכיל את טוהר ואז להרדים אותו ולקום בשבע
5,65976E+17	UA	12/02/15	Однажды рискнув, можно остаться счастливым на всю жизнь.
5,66007E+17	FR	12/02/15	Parle pas avec moi Namo
5,66107E+17	US	13/02/15	When a bitch is so fucking stupid that you can't even....
5,66165E+17	TR	13/02/15	Konuşalım ?
5,66188E+17	ID	13/02/15	Maps nya gila (　＾∇＾)
5,66229E+17	MA	13/02/15	"\@matchbox20: الداخلية تعتقل شباب لتلفيق قضية مذبحة الدفاع الجوي || #مصر (كلمتي)\"""""
5,66272E+17	US	13/02/15	When your dad snapchats you with his workers... K dad 😂 http://t.co/MpKfJD7v7a
5,6628E+17	US	13/02/15	That sad moment when you can't go to the band hall, because you didn't ace your Algebra 2 test. :(
5,66297E+17	BR	13/02/15	@hemmizades não tem problema não
5,66382E+17	US	13/02/15	@___ariana hurry the fuck up
5,66443E+17	US	14/02/15	Make that move tonight #FvckValentines2k15 http://t.co/nXFMgXVwoR
5,66458E+17	US	14/02/15	one serving of Tang contains 100% of your daily value of Vitamin C... also probably 9000% of your daily value of sugar...
5,6648E+17	UY	14/02/15	@Pigletttt_14 a vos feliz día jaja
5,66577E+17	JP	14/02/15	心が苦しい\n誰でもいいから助けてT_T
5,66602E+17	ES	14/02/15	Las lagunas de Ruidera @ Lagunas de Ruidera Natural Park http://t.co/J4PLd3gciM
5,66645E+17	US	14/02/15	LOVABLE WHITESIDERS @JacobWhitesides #APIECEOFMEONITUNES 💋 WE GIFTED EACH OTHER DA EP 💖\nhttps://t.co/0cxCy0Vnux\nhttp://t.co/74Ozx7iTJ3\nx88
5,66713E+17	BR	14/02/15	Agora sim!! (@ Timbaúva) https://t.co/vsxXHqKO10
5,66715E+17	GR	14/02/15	@06melihgokcek Sn Başbakanım aylardır yalvarıyorum AnnavatanımdaTürkiyedeTedavi olmam için kurtarınBeni yardmEdin http://t.co/8pNTu0EWsn
5,66768E+17	US	15/02/15	Real, true unconditional love is so hard to find.. I never believed in it until you came along.. ty for everything #HappyValentinesDay
5,66805E+17	US	15/02/15	“@NBA: Zach LaVine is bringing dunking to a new level #SpriteSlam”\n\nHoooooooooly shit, that was amazing!
5,66947E+17	ID	15/02/15	"Mamamss (at Warung Makan \Iwak Peyek\"") — https://t.co/nDxAxvd2KY"""
5,66951E+17	GB	15/02/15	fucking adorable how rosa calls everyone piggy 🐷🐷
5,66967E+17	RU	15/02/15	Сегодняшний день прожит зря
5,67014E+17	US	15/02/15	.......
5,67072E+17	BR	15/02/15	Segunda-feira e terça-feira os cinemas vão funcionar? Vão neh?
5,67093E+17	US	15/02/15	TRIMET INCIDENT - COLD at 1500 BLOCK OF SW SUNSET BLVD, PORTLAND, OR [Portland Police #PP15000052568] 14:37 #pdx911
5,67128E+17	US	16/02/15	🌠 #cavs #216 RT @CavsJoeG: Stars at night. Big and bright.  #Cavs http://t.co/ldlStPZmXa
5,67275E+17	CA	16/02/15	Orchidaceae. - https://t.co/Hc8sUeCQMa #flickr #photography http://t.co/Yat6208slD
5,67329E+17	ID	16/02/15	Banjar gumasih,mambal http://t.co/Trvsws0uOm
5,67397E+17	BR	16/02/15	Leo bêbado é o melhor kkkk
5,67427E+17	BR	16/02/15	Odeio que me questione ba
5,67436E+17	FR	16/02/15	@Faaabrice10 ct plus fort ke moi
5,67441E+17	BR	16/02/15	Reclamar do que com esse fim de tarde? 😍☀️🙌🌊 @ Thermas Dos Laranjais http://t.co/FyQzacIm7s
5,67545E+17	US	17/02/15	why 😭😭😭😭😭😭💀 http://t.co/uTd6K5wG64
5,67584E+17	JP	17/02/15	@_Asche37_ あ？
5,67655E+17	ID	17/02/15	Bisa apa hha
5,67659E+17	MY	17/02/15	kejap lagi aina smpai lah tu. http://t.co/xVfNTAdTUg
5,67742E+17	BR	17/02/15	Eu e a prima curtindo Fundo de Quintal e Jorge Aragão no Marco Zero. Detalhe que Barcos Pirata também… http://t.co/cfYXowqjMq
5,67761E+17	US	17/02/15	Enamorarte a lo pendejo es la manera en la que universo te acomoda una putiza sin tocarte ni un pelo
5,67768E+17	ES	17/02/15	@ReivenSama @psicopataghoul ¿1?
5,67796E+17	PL	17/02/15	"@larryrocher a no luz, to zapytasz i dasz mi znac😋boze chociaz ja po ostatnim wypadzie w wawie&lt;"
5,679E+17	BR	18/02/15	@_GustavoBorba ai em transe
5,67919E+17	PE	18/02/15	"@Latina_pe @galdosoficial #MeEncerrariaCon tu hermana pa practicar a ser mago echarle 2 polvos✊ &amp; desaparecer @richidelanoche \n#LaNocheEsMia"
5,67931E+17	IN	18/02/15	Thirsty days are back http://t.co/gymURgWCr0
5,67998E+17	BR	18/02/15	Ontem eu estava impossivel , mds 👌
5,68014E+17	AR	18/02/15	@juanfigue17 negro garca te sigo hermano
5,68051E+17	JP	18/02/15	@surume0601 がんばれーヾ(＠⌒ー⌒＠)ノ
5,68052E+17	US	18/02/15	@chad_UCF Who y'all got next bro 👌
5,68126E+17	ID	18/02/15	Nogiz udah sony musik indo ikigari juga huaaaaaa T_T
5,6835E+17	BR	19/02/15	Os melhores filmes de terror e os que dão mais medo, são os baseados em fatos reais.
5,6838E+17	BR	19/02/15	Aiii quero maio logoo
5,68381E+17	TR	19/02/15	Seven insan kolayca gitmez ve giden insan da hatırlanmaya değmez
5,68391E+17	PH	19/02/15	“@DIYcookery: Delicious Breakfast Idea 😋 http://t.co/ye5UrXVV0Z” 😍
5,68401E+17	BR	19/02/15	A parte difícil não é ficar sem e sim esquecer 😵
5,68419E+17	TR	19/02/15	Bugün niye herkes bana tripli şakalı şeyler yapıyor 😞😒
5,68467E+17	BR	19/02/15	Buscar minha linda no trampo.
5,68501E+17	IT	19/02/15	@Mishell1972 En de co-piloot had een Feyenoord shirt aan in de cockpit :-)) http://t.co/cQd2sGenTn
5,68567E+17	BR	20/02/15	@maspoxarobs my princess ,diva,rainha , majestosa, dona do meu coração 💖 hauahua
5,68612E+17	JP	20/02/15	"@Fuka7928 わおー(^^;;あのあとそんな事が(｡-_-｡)\n\n昨日は本当にお疲れ様です(^^;;笑"
5,68708E+17	ID	20/02/15	Hunjan wonosari hujan lagi (at Jl. Wonokusumo Lor) — https://t.co/8lfraVZGWP
5,6886E+17	JP	20/02/15	久しぶりにいいアンケートもらった♪(*^^*)ありやす♪
5,68862E+17	US	20/02/15	Reason #1 you always gamble right before you leave Vegas....just won 350$ suck it
5,68887E+17	MX	20/02/15	#beauty  all around #love my #Sole9's I am so proud of this shoe ❤️ http://t.co/dUJHcxwRnV #cool http://t.co/5RwEreV8CM
5,68897E+17	US	20/02/15	@beateninIips man bunssssss
5,68907E+17	ID	20/02/15	"@TWlTTER_NEW2015 @twiit_inspirasi; Okok, terima kasih.."
5,68987E+17	AR	21/02/15	We ya emipieza a decir pelotudeses a pones sus fotitos con el perdida me voy a. Dormir y si me muero le hago un favor
5,68998E+17	BR	21/02/15	Mas não pra quem fica...
5,69094E+17	TR	21/02/15	Oguza da asik
5,69196E+17	BR	21/02/15	Quero namorar alguém....  Tive um sonho tão 👌💟
5,69208E+17	BR	21/02/15	Meus heróis ❤️ http://t.co/cSgqKrReiA
5,69208E+17	ES	21/02/15	"Nunca me olvidare de la mañana de mi noveno cumpleaños cuando todos decian que era el \día del diablo\"" (6/6/2006)"""
5,69213E+17	AE	21/02/15	11:11//FUCK YOU
5,69255E+17	NO	21/02/15	@IsacElliot besties because of u💕 http://t.co/ry0gdAiHVQ
5,69291E+17	US	22/02/15	I'm bored also
5,69307E+17	BR	22/02/15	@geovanita_anjos kkkkkk não vai conseguir 😂
5,69417E+17	PH	22/02/15	Everything gonna be alright
5,69486E+17	US	22/02/15	Hi @AwsomeAustin007 !!!!!! I hope you have a great day!!!
5,69526E+17	US	22/02/15	General Manager - SONIC Drive-In: (#Athens, TN) http://t.co/dq4DnyDPqX #Hospitality #Job #Jobs #TweetMyJobs
5,69556E+17	SA	22/02/15	جرب الكلام ع نفسك قبل ان تدقه في \nنفوس الأخرين،،\nحتى وأن اعتذرت سيبقى اثره واضحا\nع ارواحهم،،
5,69616E+17	LY	22/02/15	تَخيَّلتُ .. \nكثيرًا شَكلَ لُقياك\nوكيفَ أكونُ\nلو قَابَلتُ عَينيك
5,69634E+17	GB	22/02/15	@JDTMoff you said you'd take angel😢
5,69664E+17	BR	23/02/15	Essa nova Panicat meu Deus 🔝👌
5,69685E+17	AR	23/02/15	GOOOOL Dale Calleri, dale Boca carajoo
5,69692E+17	BR	23/02/15	ELA AMNDOUBEIHINHO PORÕES AJS
5,6972E+17	AR	23/02/15	Esta chica no me había respondido un tuit? No lo encuentro
5,69765E+17	PT	23/02/15	Devo estar maluco pq so digo merda
